reference_datetime,site_id,datetime,family,pub_datetime,observation,crps,logs,mean,median,sd,quantile97.5,quantile02.5,quantile90,quantile10,date,model_id
2022-01-01T00:00:00Z,ONAQ,2023-04-10T00:00:00Z,sample,2024-02-26T05:16:06Z,0,1.1793358017121967,1.2555223142807508,6.885119802924306,-0.4210361135727621,20.24543281320941,51.48666590573286,-0.9979496620690268,39.083693713570554,-0.9975076036113912,2023-04-10,bet_example_mod_naive
2022-01-01T00:00:00Z,ORNL,2023-04-10T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.32083218408261305,0.9153529829026665,1.0873417295370529,-0.08298379153523044,3.307476758675141,8.314798806560429,-0.8224323310615552,6.3584971437457,-0.729671346518411,2023-04-10,bet_example_mod_naive
2022-01-01T00:00:00Z,CLBJ,2023-04-24T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.13216127368375694,0.2477283856569211,0.1998842081643968,0.11633010189978575,0.44185803433433357,0.8692634399633755,-0.4208949787537321,0.8334565569574333,-0.3964459601739041,2023-04-24,bet_example_mod_naive
2022-01-01T00:00:00Z,CPER,2023-04-24T00:00:00Z,sample,2024-02-26T05:16:06Z,0.2936508059501648,4.0807955555175885,3.2117779588204045,21.74424453732917,0.09617693730134991,49.91785934387728,132.2526074263602,-0.9962105759733589,106.63005156956305,-0.9938278299899443,2023-04-24,bet_example_mod_naive
2022-01-01T00:00:00Z,GRSM,2023-04-24T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.34128022058625757,0.6394162759114755,0.9157943118124495,0.3291657381099104,1.3345529373448146,3.726651754595879,-0.0297369009965634,3.280394535944736,0.018800526731163933,2023-04-24,bet_example_mod_naive
2022-01-01T00:00:00Z,ONAQ,2023-04-24T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.40141061316050997,1.0420136602223757,-0.13244811919286584,-0.61938928283866,1.6041753886076842,3.320037854219525,-0.9901532713069545,2.3091934020732117,-0.9865870832122614,2023-04-24,bet_example_mod_naive
2022-01-01T00:00:00Z,ORNL,2023-04-24T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.16811670322028063,0.656466690825174,0.22820110446507127,0.044587325177306694,0.9760128328024035,2.2285669702294646,-0.6283486809519335,1.891001216711281,-0.6265455311859707,2023-04-24,bet_example_mod_naive
2022-01-01T00:00:00Z,BLAN,2023-04-17T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.34331662074968583,1.2280676700733992,0.3996536509616927,0.2529854686566546,1.1027219735054772,2.280289270663612,-0.8658457077173118,2.005444515948316,-0.8249148450582251,2023-04-17,bet_example_mod_naive
2022-01-01T00:00:00Z,DELA,2023-04-17T00:00:00Z,sample,2024-02-26T05:16:06Z,0.1031746044754982,0.12056746677522612,0.33872627223184415,0.22079694778042752,0.04619893826939009,0.6089445389919065,1.3194779012942706,-0.5515037793498972,1.171091051898701,-0.5167171594170412,2023-04-17,bet_example_mod_naive
2022-01-01T00:00:00Z,DSNY,2023-04-17T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.32258313157398966,0.9707899999813984,0.5006757381969037,-0.43082455798183017,2.3533695726577206,5.68611918318796,-0.858076930651241,4.516826804598294,-0.8292135990856571,2023-04-17,bet_example_mod_naive
2022-01-01T00:00:00Z,LENO,2023-04-17T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.15561269176154238,0.5155850643456025,0.21315720339363503,0.08238675308872839,0.8488361346301955,1.878995112965437,-0.809555998608402,1.5166222118435708,-0.7008278833244712,2023-04-17,bet_example_mod_naive
2022-01-01T00:00:00Z,MOAB,2023-04-17T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.2813940936091021,1.0202434882055464,0.10547736095882293,-0.36465122724664545,1.195204121716715,2.5610484422482798,-0.8745172627227433,2.126393843614134,-0.857669862137864,2023-04-17,bet_example_mod_naive
2022-01-01T00:00:00Z,OAES,2023-04-17T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.3742452144352525,1.2124746512774482,0.9343871271384793,0.1510992507829831,2.379807035140054,5.962463507891329,-0.8088302626272402,5.176134136245039,-0.8051390924889785,2023-04-17,bet_example_mod_naive
2022-01-01T00:00:00Z,OSBS,2023-04-17T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.26476988991311073,0.9457301874266633,0.4594956012667155,0.30109767196698967,0.8762056350779411,1.8727428925006475,-0.587327544162707,1.7592588459254253,-0.5624501278648755,2023-04-17,bet_example_mod_naive
2022-01-01T00:00:00Z,SRER,2023-04-17T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.6053227078824013,1.6003004093974655,1.4137810284719337,0.32736726270091254,3.206322825587357,8.218575673473456,-0.9427422049796021,6.835310997255618,-0.8921025121211974,2023-04-17,bet_example_mod_naive
2022-01-01T00:00:00Z,UKFS,2023-04-17T00:00:00Z,sample,2024-02-26T05:16:06Z,0,1.1060087541917714,2.031021047137709,2.8378385598516087,1.5456466471098549,4.3496755966476,11.413283707691969,-0.8105305473400038,10.675809827014143,-0.7868071145906548,2023-04-17,bet_example_mod_naive
2022-01-01T00:00:00Z,ABBY,2023-05-08T00:00:00Z,sample,2024-02-26T05:16:06Z,0,1.962093550769544,2.595891562151808,7.498559057852566,-0.06406708114277901,14.650543959133607,38.07095918831814,-0.9692211312342058,34.79446997678846,-0.9625480719287575,2023-05-08,bet_example_mod_naive
2022-01-01T00:00:00Z,CLBJ,2023-05-08T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.1607920837283863,0.3316680787132475,0.2547072993422649,0.28913544473070696,0.39576884068222135,0.825180138811387,-0.25396828541995625,0.7759557047586153,-0.23577453478333166,2023-05-08,bet_example_mod_naive
2022-01-01T00:00:00Z,CPER,2023-05-08T00:00:00Z,sample,2024-02-26T05:16:06Z,0.4801587164402008,6.009045222849269,3.0555410599121893,37.12581805286724,0.11317671959006495,91.07487355424138,239.4886830488608,-0.9558968635437458,190.44567098193076,-0.945538185523721,2023-05-08,bet_example_mod_naive
2022-01-01T00:00:00Z,DCFS,2023-05-08T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.317655682162494,1.213130119535463,-0.0714039872920915,-0.4278732181856475,0.8993799623613754,1.2790174773053584,-0.9349389711285478,1.2460893559074355,-0.9299573519850489,2023-05-08,bet_example_mod_naive
2022-01-01T00:00:00Z,GRSM,2023-05-08T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.8810737273892454,1.7608839734074206,1.7094234315206147,1.3001577088860374,1.993819569176296,5.591229799996874,-0.5217570280731256,4.738104134929947,-0.39675810981457826,2023-05-08,bet_example_mod_naive
2022-01-01T00:00:00Z,JORN,2023-05-08T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.3955795313184445,1.2163295077018619,0.5215163329452964,0.631585464901268,0.972518458301041,2.009832496989272,-0.6966614726555873,1.940327658408341,-0.6771733582245033,2023-05-08,bet_example_mod_naive
2022-01-01T00:00:00Z,KONA,2023-05-08T00:00:00Z,sample,2024-02-26T05:16:06Z,0,42.73245105814226,4.4518221822751585,244.56128094514116,0.19778690559032397,545.4035783149862,1450.459012885751,-0.9927089465209109,1231.552344237593,-0.9878242655090644,2023-05-08,bet_example_mod_naive
2022-01-01T00:00:00Z,ONAQ,2023-05-08T00:00:00Z,sample,2024-02-26T05:16:06Z,0,4.776741024832027,3.0458266819564894,23.480583376168607,4.02421836449182,54.52351652684476,143.62849625944827,-0.6243016984221057,110.96591471046564,-0.45428457174714887,2023-05-08,bet_example_mod_naive
2022-01-01T00:00:00Z,ORNL,2023-05-08T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.34702808872030233,0.9716051993522078,0.43922587409146596,-0.4341775155031103,1.6469353609107036,3.7992879342080452,-0.6014127441359031,3.4616930946946756,-0.6000361001142803,2023-05-08,bet_example_mod_naive
2022-01-01T00:00:00Z,SJER,2023-05-08T00:00:00Z,sample,2024-02-26T05:16:06Z,0.007936508394777775,0.07783129092533231,-0.44308170394466845,0.12376998856088804,0.13735734099291744,0.16325229166748725,0.3286885755676227,-0.13208514587995546,0.32485915968525664,-0.11984839595040148,2023-05-08,bet_example_mod_naive
2022-01-01T00:00:00Z,BART,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,1.0454263488189508,2.3333165861477707,3.3025408646585555,-0.5167728401942517,7.568409558452093,19.374953271288486,-0.906262765119011,16.256608124403922,-0.9061620125941479,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,BLAN,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.46503461297885046,1.0909020760388266,1.913278709577174,0.1574610139372506,4.0856662431908335,10.90795160037974,-0.4222147802883192,8.976884954249167,-0.4128918525340213,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,DELA,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0.0634920671582222,0.3058703665716305,0.7748712205707745,0.7097120211556727,0.4682577699255213,0.7478542961319992,2.0990383789604445,-0.07326058546580565,1.8816571055353841,-0.04667441097829651,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,DSNY,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.21744933389851565,0.8378605388972847,0.25411590858778516,-0.18468481886702026,0.9909788095271047,2.225724459359283,-0.5255612900068075,1.8631760575414589,-0.517102138991518,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,LENO,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0.011904762126505375,0.17554348855555404,0.4658100633846146,0.3473297590994209,0.07991381932978317,0.9781619606303977,2.2222942573916096,-0.7226309063856886,2.0427307172994293,-0.718845927025713,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,MLBS,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,1.6143934931085884,2.49308236786323,5.685626983592199,0.7646817345044332,10.786839681023325,29.023069107097015,-0.8557164271749054,24.630554311050844,-0.8384678747068275,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,MOAB,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.36008236839747587,1.1473383919416413,1.0115123138002922,0.02688040930661153,3.4324403723229717,8.515943847027266,-0.9213793817463828,6.553437017509729,-0.9138891159992291,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,NOGP,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.5071870978679109,1.373385449382758,1.8314705237872273,-0.1291388440030958,5.47952127501941,13.69978694757788,-0.866220501102091,10.203258512580081,-0.8525198567846342,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,OAES,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.5139924054897499,1.8621464423721275,0.5778716868561279,-0.5724075978931065,2.5998477434205345,6.087083177288869,-0.8006915939377948,5.484235742579072,-0.7966899864633669,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,OSBS,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.17019515431059276,0.5709256040504108,0.4446180084474733,0.0923313870592936,1.0506625002366006,2.611385034207006,-0.5307580719610917,2.1338002767475097,-0.5039212118965792,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,PUUM,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,2.711996261976735,2.712962870449513,11.39238966627674,-0.1617227221390764,23.17275494676402,59.96516683428954,-0.9969658215549972,54.86036531381128,-0.9940780407276737,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,SCBI,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,29.72606089400675,4.931588128795037,153.2412403753996,0.3606490422467703,318.3793220587034,848.582383050838,-0.995675852702732,737.0425752960141,-0.9950988292584635,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,SOAP,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,4.409591351915792,3.4314871224551244,18.460746822370606,0.11040566735472351,35.390756530868096,94.49787641096474,-0.961177328423238,83.15977223157714,-0.9248595147063925,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,STER,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,3153.9416062457904,8.509291118133497,28432.91856032272,333.4171393255767,86841.29809119957,214464.82653754103,-0.999464049623916,153378.88911409208,-0.9990226902989091,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,UKFS,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.4233943853741294,0.7407745623696232,1.7942470386660578,-0.25981470766525483,5.802246153323363,14.527928742982729,-0.5429836473329779,10.900644311342855,-0.5338156341399205,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,WOOD,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,3.8002980393862518,3.104868359216734,15.914233168627778,4.455979938538825,34.954447981455274,92.31954004486757,-0.5790725232608132,70.70972814235084,-0.5599155649952857,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,WREF,2023-05-15T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.39827481506419465,0.8983361253934571,1.7619064491688736,-0.17519798417934274,6.1423953018926465,15.12454365725218,-0.9061189338127295,11.10420460967159,-0.849054631025038,2023-05-15,bet_example_mod_naive
2022-01-01T00:00:00Z,BLAN,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.9082247877769638,2.0362740598019817,2.4584264926702484,0.9791795936846309,3.697051706018345,9.979879174620597,-0.5547644498699283,8.515680772107073,-0.4953971385225231,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,DELA,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0.02777777798473835,0.16752880785095509,0.5429540445617573,0.09370313677444625,-0.1499408560567053,0.8487671217126191,1.8485685216622196,-0.6736275925770316,1.4621735664905062,-0.6351120543280669,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,DSNY,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.3360546361593832,15.047676299353727,-0.38050233711497133,-0.4989485242288032,0.4360360396228777,0.4399489839984322,-0.8470414597892553,0.40999937375807954,-0.8150199672350634,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,LENO,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0.02777777798473835,0.21738780107960276,0.7662070419688033,0.5343579854651239,0.09422411978573422,1.3174407215727375,3.3044323113762006,-0.5432625554904877,2.798482860953152,-0.5159992613615141,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,MLBS,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0,1.942226154887659,2.7084523749235405,5.85949890064967,0.8536932697755506,9.874318088142035,25.486799917112183,-0.8670205913555542,23.845347536651182,-0.8610950050526981,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,MOAB,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.13613771592230486,0.49414307203862207,-0.11356275998504722,-0.03042214560679885,0.4889599339629924,0.49477160624505423,-0.8319218341119764,0.47471271337167026,-0.782855216858878,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,NOGP,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.5351115974012165,1.581488142674604,0.972552948743494,-0.33392623562477697,2.4580164342467716,5.700269185172968,-0.8946569490305398,5.34075168282205,-0.8891968256585057,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,OAES,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.4331079742595585,1.5316369726898622,0.9175970911083533,0.20764233932594955,1.7493645978835468,4.193479668082108,-0.6658878930551182,3.662471617823015,-0.6360271979825427,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,OSBS,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.19776275312275224,0.6597480420338453,0.03391295649795489,-0.283281876094285,0.9240039336189899,1.9626835258577056,-0.6113209180696287,1.5080816121584844,-0.6082304549830893,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,PUUM,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0.01984127052128315,0.5698434078838769,1.7170871682460493,0.9558152840654768,0.14872924727633455,1.8256447768207327,3.3847033324079723,-0.9847263271478629,3.348377593500911,-0.9770488702542611,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,SCBI,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0,840.3182867725732,7.328609423326495,5951.404632043714,9.004068667382619,15358.592007520938,39979.05571852499,-0.9982319311529994,31080.468755434013,-0.9964830410309404,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,SOAP,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0,2.6771403496945956,1.946576481303496,20.173059033132997,0.894671288924201,60.53134409519721,150.26609827222518,-0.9937408350373643,108.17624237843324,-0.9911723325344043,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,STER,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0,26.669027228838782,2.488401888965053,183.99180767102183,-0.7959796483375046,464.29233162768946,1217.8581215237514,-0.9963879829415468,976.7945851634765,-0.9945042672953174,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,UKFS,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.5813491666439203,0.8075797574470676,2.0565500059274884,-0.33747835548276567,5.056837003683204,12.755747200396891,-0.7662175475101854,11.602697790999123,-0.6853985050273116,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,WREF,2023-05-01T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.26517141362371727,0.8345653655879968,0.2425286136292364,-0.30768524139555076,1.2105080569168645,2.5460572608008594,-0.7679686172662936,2.4472885081966265,-0.6956384314040093,2023-05-01,bet_example_mod_naive
2022-01-01T00:00:00Z,ABBY,2023-05-22T00:00:00Z,sample,2024-02-26T05:16:06Z,0,1.9404264800716942,1.9940712246133652,10.31697844394948,-0.8034685329764764,28.298900643612722,73.28364508068037,-0.9921402108526992,58.113498896715306,-0.9896996446977737,2023-05-22,bet_example_mod_naive
2022-01-01T00:00:00Z,BONA,2023-05-22T00:00:00Z,sample,2024-02-26T05:16:06Z,0,13.554176175355767,3.799143181631133,72.0538423613491,-0.31096270293460093,152.82843108550898,403.61457314012335,-0.9026119498344736,356.0853122254091,-0.8736944185055819,2023-05-22,bet_example_mod_naive
2022-01-01T00:00:00Z,CLBJ,2023-05-22T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.12978815803045535,0.3995697088539005,0.05771828524578288,0.018720020973640762,0.47094973766566645,0.8284530078025922,-0.5025249599930653,0.7630076141624798,-0.5016574262900815,2023-05-22,bet_example_mod_naive
2022-01-01T00:00:00Z,CPER,2023-05-22T00:00:00Z,sample,2024-02-26T05:16:06Z,0.15079365670681,1.1382976944553442,2.207022701107491,2.858021840091032,-0.8661312187272799,6.524875524081787,16.02299526637061,-0.9658789240869445,14.74840127121169,-0.962474881284634,2023-05-22,bet_example_mod_naive
2022-01-01T00:00:00Z,DCFS,2023-05-22T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.2695469427695604,0.9394919055714447,0.7247700481618239,0.12892919276760365,1.9162505640184895,4.826845356408944,-0.7487710982573548,3.904634793421211,-0.7321652049784196,2023-05-22,bet_example_mod_naive
2022-01-01T00:00:00Z,GRSM,2023-05-22T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.30522161922368674,0.9310198449258877,0.8568309572313446,0.3764382268661426,2.2259550399645844,5.630725304450951,-0.5602146675585397,4.284831357478691,-0.5546432211830101,2023-05-22,bet_example_mod_naive
2022-01-01T00:00:00Z,JORN,2023-05-22T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.10228747254844933,0.18037189221224517,0.08724183220476044,0.051514971953073994,0.4665335809877007,0.9379284071872503,-0.44976117259877985,0.8563289779011832,-0.41474096807281857,2023-05-22,bet_example_mod_naive
2022-01-01T00:00:00Z,KONA,2023-05-22T00:00:00Z,sample,2024-02-26T05:16:06Z,0,4.198202620102473,1.39264310212288,37.70453310330387,-0.6997137927536157,120.14682113810098,294.5218767447733,-0.99293046929797,209.40418626886665,-0.991869832314897,2023-05-22,bet_example_mod_naive
2022-01-01T00:00:00Z,ONAQ,2023-05-22T00:00:00Z,sample,2024-02-26T05:16:06Z,0,2.8473953182271696,3.178403095987932,9.169872623790393,2.3453758986522057,14.770189024060619,38.85300820557133,-0.8858683345555566,35.73348102861788,-0.8631375431312737,2023-05-22,bet_example_mod_naive
2022-01-01T00:00:00Z,ORNL,2023-05-22T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.10744196963645619,0.2153096084600567,0.050816149988574054,0.10391133291981713,0.45812893892822965,0.5989684445123811,-0.7594134026663096,0.587096837208224,-0.6908886290299759,2023-05-22,bet_example_mod_naive
2022-01-01T00:00:00Z,TEAK,2023-05-22T00:00:00Z,sample,2024-02-26T05:16:06Z,0,0.2147185585725235,0.6730555656251381,0.362976500080585,0.33323622182655527,0.6802612769221261,1.6146971105472392,-0.6184090735409739,1.4425563395494547,-0.5048035679108116,2023-05-22,bet_example_mod_naive
